campaign_Id,client_id,numbers_contacts,contacts_duration,pdays,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
Id31114,31113,2,438,999,0,True,False,2022-05-03
Id31115,31114,1,100,999,0,True,False,2022-05-02
Id31116,31115,1,94,999,0,True,False,2022-05-06
Id31117,31116,1,222,999,0,True,False,2022-05-13
Id31118,31117,1,50,999,0,True,False,2022-05-25
Id31119,31118,1,954,999,0,True,True,2022-05-01
Id31120,31119,1,403,999,1,True,False,2022-05-15
Id31121,31120,1,106,999,0,True,False,2022-05-03
Id31122,31121,1,848,999,1,True,True,2022-05-11
Id31123,31122,1,304,999,0,True,False,2022-05-13
Id31124,31123,1,439,999,0,True,False,2022-05-04
Id31125,31124,1,119,999,0,True,False,2022-05-21
Id31126,31125,1,36,999,1,True,False,2022-05-05
Id31127,31126,1,644,999,1,True,False,2022-05-13
Id31128,31127,1,109,999,0,True,False,2022-05-08
Id31129,31128,9,34,999,0,True,False,2022-05-08
Id31130,31129,1,200,999,0,True,False,2022-05-25
Id31131,31130,1,145,999,0,True,False,2022-05-04
Id31132,31131,1,72,999,0,True,False,2022-05-23
Id31133,31132,1,19,999,0,True,False,2022-05-25
Id31134,31133,1,272,999,1,True,False,2022-05-09
Id31135,31134,1,177,999,1,True,False,2022-05-04
Id31136,31135,1,90,999,1,True,False,2022-05-03
Id31137,31136,1,125,999,0,True,False,2022-05-03
Id31138,31137,1,339,999,0,True,False,2022-05-11
Id31139,31138,1,153,999,0,True,False,2022-05-28
Id31140,31139,1,530,999,0,True,True,2022-05-19
Id31141,31140,1,291,999,0,True,False,2022-05-16
Id31142,31141,1,223,999,0,True,False,2022-05-06
Id31143,31142,1,208,999,1,True,False,2022-05-10
Id31144,31143,2,54,999,1,True,False,2022-05-21
Id31145,31144,2,503,999,1,True,False,2022-05-29
Id31146,31145,1,174,999,1,True,False,2022-05-25
Id31147,31146,1,95,999,1,True,False,2022-05-31
Id31148,31147,1,465,999,1,True,False,2022-05-28
Id31149,31148,1,257,999,1,True,False,2022-05-10
Id31150,31149,1,168,999,0,True,False,2022-05-22
Id31151,31150,1,404,999,1,True,False,2022-05-03
Id31152,31151,1,253,999,1,True,False,2022-05-12
Id31153,31152,1,147,999,0,True,False,2022-05-20
Id31154,31153,1,153,999,2,True,False,2022-05-06
Id31155,31154,1,128,999,0,True,False,2022-05-05
Id31156,31155,1,274,999,0,True,False,2022-05-21
Id31157,31156,1,278,999,0,True,False,2022-05-18
Id31158,31157,1,55,999,0,True,False,2022-05-05
Id31159,31158,1,101,999,0,True,False,2022-05-25
Id31160,31159,1,115,999,1,True,False,2022-05-06
Id31161,31160,1,366,999,0,True,False,2022-05-08
Id31162,31161,1,129,999,0,True,False,2022-05-04
Id31163,31162,1,90,999,0,True,False,2022-05-24
Id31164,31163,2,576,999,0,True,True,2022-05-30
Id31165,31164,1,209,999,1,True,False,2022-05-15
Id31166,31165,1,597,999,0,True,True,2022-05-01
Id31167,31166,1,274,999,0,True,False,2022-05-01
Id31168,31167,1,195,999,0,True,False,2022-05-24
Id31169,31168,1,188,999,1,True,False,2022-05-03
Id31170,31169,1,177,999,0,True,False,2022-05-16
Id31171,31170,1,137,999,1,True,False,2022-05-12
Id31172,31171,1,42,999,1,True,False,2022-05-05
Id31173,31172,1,305,999,1,True,False,2022-05-20
Id31174,31173,1,162,999,0,True,False,2022-05-26
Id31175,31174,1,151,999,0,True,False,2022-05-25
Id31176,31175,1,340,999,0,True,False,2022-05-23
Id31177,31176,1,109,12,1,True,False,2022-05-28
Id31178,31177,1,209,999,0,True,False,2022-05-18
Id31179,31178,1,170,999,0,True,False,2022-05-05
Id31180,31179,2,569,999,0,True,False,2022-05-22
Id31181,31180,1,597,999,0,True,True,2022-05-29
Id31182,31181,1,274,999,0,True,False,2022-05-27
Id31183,31182,1,984,999,1,True,True,2022-05-18
Id31184,31183,1,234,999,0,True,False,2022-05-15
Id31185,31184,1,156,999,0,True,False,2022-05-21
Id31186,31185,1,339,999,1,True,False,2022-05-20
Id31187,31186,1,205,999,1,True,False,2022-05-18
Id31188,31187,1,124,999,1,True,False,2022-05-01
Id31189,31188,1,597,999,0,True,False,2022-05-16
Id31190,31189,1,226,999,0,True,False,2022-05-08
Id31191,31190,1,143,999,0,True,False,2022-05-31
Id31192,31191,1,181,999,0,True,False,2022-05-20
Id31193,31192,2,96,999,1,True,False,2022-05-09
Id31194,31193,5,164,999,0,True,False,2022-05-18
Id31195,31194,3,238,999,0,True,False,2022-05-21
Id31196,31195,1,236,999,0,True,False,2022-05-08
Id31197,31196,2,158,999,0,True,False,2022-05-03
Id31198,31197,1,26,999,0,True,False,2022-05-11
Id31199,31198,1,159,999,0,True,False,2022-05-06
Id31200,31199,4,338,999,0,True,False,2022-05-21
Id31201,31200,1,187,999,1,True,False,2022-05-06
Id31202,31201,1,159,999,0,True,False,2022-05-08
Id31203,31202,1,116,999,0,True,False,2022-05-17
Id31204,31203,1,196,999,0,True,False,2022-05-29
Id31205,31204,2,49,999,1,True,False,2022-05-21
Id31206,31205,1,410,999,0,True,False,2022-05-18
Id31207,31206,1,990,999,0,True,False,2022-05-31
Id31208,31207,1,244,999,1,True,False,2022-05-14
Id31209,31208,1,47,999,1,True,False,2022-05-27
Id31210,31209,8,258,999,0,True,False,2022-05-19
Id31211,31210,1,267,999,0,True,False,2022-05-05
Id31212,31211,1,123,999,1,True,False,2022-05-18
Id31213,31212,2,37,999,0,True,False,2022-05-06
Id31214,31213,1,186,999,0,True,False,2022-05-16
Id31215,31214,1,59,999,1,True,False,2022-05-14
Id31216,31215,1,333,999,0,True,False,2022-05-12
Id31217,31216,1,144,999,0,True,False,2022-05-13
Id31218,31217,2,225,999,0,True,False,2022-05-06
Id31219,31218,1,472,999,0,True,False,2022-05-10
Id31220,31219,1,45,999,0,True,False,2022-05-14
Id31221,31220,3,1079,999,0,True,False,2022-05-31
Id31222,31221,1,94,999,0,True,False,2022-05-17
Id31223,31222,1,161,999,1,True,False,2022-05-29
Id31224,31223,1,199,999,1,True,False,2022-05-09
Id31225,31224,1,68,999,1,True,False,2022-05-01
Id31226,31225,1,60,999,1,True,False,2022-05-05
Id31227,31226,1,686,999,0,True,False,2022-05-21
Id31228,31227,2,64,999,1,True,False,2022-05-12
Id31229,31228,1,249,999,0,True,False,2022-05-08
Id31230,31229,1,198,999,0,True,False,2022-05-26
Id31231,31230,1,118,999,0,True,False,2022-05-08
Id31232,31231,1,187,999,0,True,False,2022-05-13
Id31233,31232,1,146,999,1,True,False,2022-05-21
Id31234,31233,4,364,999,0,True,False,2022-05-03
Id31235,31234,1,208,999,0,True,False,2022-05-27
Id31236,31235,1,378,999,0,True,False,2022-05-16
Id31237,31236,1,84,999,1,True,False,2022-05-19
Id31238,31237,1,10,999,0,True,False,2022-05-23
Id31239,31238,1,39,999,1,True,False,2022-05-30
Id31240,31239,2,66,999,0,True,False,2022-05-24
Id31241,31240,1,78,12,1,True,False,2022-05-13
Id31242,31241,1,611,999,1,True,True,2022-05-31
Id31243,31242,1,193,999,0,True,False,2022-05-29
Id31244,31243,5,155,999,0,True,False,2022-05-07
Id31245,31244,1,318,999,0,True,False,2022-05-15
Id31246,31245,1,175,999,0,True,False,2022-05-27
Id31247,31246,1,1205,999,0,True,True,2022-05-09
Id31248,31247,1,413,999,0,True,False,2022-05-06
Id31249,31248,1,167,999,1,True,False,2022-05-13
Id31250,31249,1,251,999,0,True,False,2022-05-09
Id31251,31250,1,270,999,0,True,False,2022-05-12
Id31252,31251,1,211,10,1,True,False,2022-05-04
Id31253,31252,1,107,999,0,True,False,2022-05-01
Id31254,31253,1,124,999,0,True,False,2022-05-25
Id31255,31254,1,17,999,0,True,False,2022-05-19
Id31256,31255,2,477,999,0,True,False,2022-05-19
Id31257,31256,1,265,999,0,True,False,2022-05-11
Id31258,31257,1,159,999,1,True,False,2022-05-05
Id31259,31258,1,837,999,0,True,True,2022-05-15
Id31260,31259,1,221,999,0,True,False,2022-05-29
Id31261,31260,5,136,999,0,True,False,2022-05-08
Id31262,31261,1,318,999,1,True,False,2022-05-15
Id31263,31262,1,51,999,1,True,False,2022-05-01
Id31264,31263,2,285,999,0,True,False,2022-05-18
Id31265,31264,1,29,999,1,True,False,2022-05-01
Id31266,31265,2,585,999,1,True,False,2022-05-04
Id31267,31266,2,106,999,0,True,False,2022-05-15
Id31268,31267,2,16,999,0,True,False,2022-05-09
Id31269,31268,2,184,999,1,True,False,2022-05-23
Id31270,31269,2,52,999,0,True,False,2022-05-04
Id31271,31270,1,128,999,1,True,False,2022-05-27
Id31272,31271,4,282,999,0,True,False,2022-05-10
Id31273,31272,1,57,999,0,True,False,2022-05-22
Id31274,31273,2,839,7,1,True,True,2022-05-07
Id31275,31274,1,50,999,1,True,False,2022-05-30
Id31276,31275,1,457,999,0,True,False,2022-05-13
Id31277,31276,1,301,999,0,True,False,2022-05-12
Id31278,31277,1,37,999,0,True,False,2022-05-24
Id31279,31278,1,148,999,0,True,False,2022-05-22
Id31280,31279,1,72,999,0,True,False,2022-05-21
Id31281,31280,2,203,999,0,True,False,2022-05-31
Id31282,31281,1,18,999,0,True,False,2022-05-21
Id31283,31282,1,254,999,1,True,False,2022-05-07
Id31284,31283,1,204,999,0,True,False,2022-05-30
Id31285,31284,1,451,999,0,True,False,2022-05-25
Id31286,31285,1,334,999,0,True,False,2022-05-27
Id31287,31286,1,428,999,0,True,False,2022-05-28
Id31288,31287,1,289,999,0,True,False,2022-05-13
Id31289,31288,1,317,999,1,True,False,2022-05-24
Id31290,31289,1,153,999,0,True,False,2022-05-06
Id31291,31290,1,150,999,0,True,False,2022-05-28
Id31292,31291,1,674,999,0,True,False,2022-05-04
Id31293,31292,1,445,999,1,True,True,2022-05-17
Id31294,31293,1,123,999,0,True,False,2022-05-31
Id31295,31294,1,176,999,0,True,False,2022-05-07
Id31296,31295,1,297,999,0,True,False,2022-05-24
Id31297,31296,3,92,999,0,True,False,2022-05-17
Id31298,31297,2,189,999,1,True,False,2022-05-10
Id31299,31298,1,728,999,0,True,False,2022-05-23
Id31300,31299,2,127,999,0,True,False,2022-05-30
Id31301,31300,2,179,999,0,True,False,2022-05-24
Id31302,31301,2,98,999,0,True,False,2022-05-11
Id31303,31302,2,135,999,1,True,False,2022-05-25
Id31304,31303,2,251,999,0,True,False,2022-05-09
Id31305,31304,2,1131,999,0,True,False,2022-05-13
Id31306,31305,2,148,999,0,True,False,2022-05-03
Id31307,31306,2,156,999,1,True,False,2022-05-12
Id31308,31307,2,519,999,2,True,True,2022-05-01
Id31309,31308,2,343,999,0,True,False,2022-05-29
Id31310,31309,1,64,999,1,True,False,2022-05-01
Id31311,31310,2,903,999,0,True,False,2022-05-15
Id31312,31311,1,106,999,0,True,False,2022-05-25
Id31313,31312,4,459,999,0,True,False,2022-05-20
Id31314,31313,1,109,999,0,True,False,2022-05-04
Id31315,31314,1,100,999,0,True,False,2022-05-16
Id31316,31315,2,139,999,1,True,False,2022-05-03
Id31317,31316,1,159,999,0,True,False,2022-05-04
Id31318,31317,1,47,999,0,True,False,2022-05-17
Id31319,31318,1,161,999,0,True,False,2022-05-06
Id31320,31319,1,322,999,1,True,False,2022-05-14
Id31321,31320,2,45,999,2,True,False,2022-05-17
Id31322,31321,1,197,999,1,True,False,2022-05-25
Id31323,31322,2,687,999,1,True,True,2022-05-18
Id31324,31323,1,89,999,1,True,False,2022-05-27
Id31325,31324,2,231,999,0,True,False,2022-05-27
Id31326,31325,1,230,999,0,True,False,2022-05-12
Id31327,31326,2,389,999,0,True,False,2022-05-01
Id31328,31327,2,323,999,0,True,False,2022-05-11
Id31329,31328,2,125,999,0,True,False,2022-05-21
Id31330,31329,3,174,999,0,True,False,2022-05-04
Id31331,31330,1,89,999,1,True,False,2022-05-04
Id31332,31331,2,74,999,2,True,False,2022-05-27
Id31333,31332,1,540,999,0,True,True,2022-05-01
Id31334,31333,1,181,999,0,True,False,2022-05-05
Id31335,31334,1,193,999,0,True,False,2022-05-05
Id31336,31335,1,288,999,1,True,False,2022-05-31
Id31337,31336,1,305,999,0,True,False,2022-05-22
Id31338,31337,2,353,999,0,True,False,2022-05-26
Id31339,31338,1,169,999,0,True,False,2022-05-13
Id31340,31339,1,139,999,0,True,False,2022-05-19
Id31341,31340,2,127,12,1,True,False,2022-05-29
Id31342,31341,2,204,999,0,True,False,2022-05-22
Id31343,31342,2,137,999,1,True,False,2022-05-05
Id31344,31343,1,827,999,1,True,False,2022-05-11
Id31345,31344,1,150,999,0,True,False,2022-05-10
Id31346,31345,2,402,999,1,True,False,2022-05-10
Id31347,31346,2,319,999,0,True,False,2022-05-25
Id31348,31347,2,203,999,1,True,False,2022-05-07
Id31349,31348,1,109,999,0,True,False,2022-05-18
Id31350,31349,1,311,6,1,True,False,2022-05-22
Id31351,31350,2,110,999,1,True,False,2022-05-20
Id31352,31351,1,175,999,1,True,False,2022-05-16
Id31353,31352,1,207,999,1,True,False,2022-05-17
Id31354,31353,2,92,999,1,True,False,2022-05-18
Id31355,31354,1,147,999,0,True,False,2022-05-25
Id31356,31355,2,48,999,1,True,False,2022-05-08
Id31357,31356,3,164,999,0,True,False,2022-05-03
Id31358,31357,1,321,999,0,True,False,2022-05-07
Id31359,31358,1,90,999,0,True,False,2022-05-25
Id31360,31359,1,191,999,0,True,False,2022-05-16
Id31361,31360,1,130,999,0,True,False,2022-05-19
Id31362,31361,1,317,999,1,True,False,2022-05-01
Id31363,31362,2,138,999,0,True,False,2022-05-05
Id31364,31363,2,194,999,0,True,False,2022-05-19
Id31365,31364,1,550,999,0,True,True,2022-05-10
Id31366,31365,1,811,999,0,True,False,2022-05-14
Id31367,31366,2,125,999,1,True,False,2022-05-01
Id31368,31367,2,430,999,0,True,True,2022-05-27
Id31369,31368,1,124,999,1,True,False,2022-05-14
Id31370,31369,1,184,999,0,True,False,2022-05-07
Id31371,31370,2,124,999,1,True,False,2022-05-20
Id31372,31371,2,182,999,1,True,False,2022-05-09
Id31373,31372,1,118,999,1,True,False,2022-05-28
Id31374,31373,2,79,999,1,True,False,2022-05-21
Id31375,31374,1,138,999,0,True,False,2022-05-18
Id31376,31375,2,289,999,0,True,False,2022-05-08
Id31377,31376,2,482,999,0,True,False,2022-05-22
Id31378,31377,1,654,999,0,True,False,2022-05-15
Id31379,31378,2,198,999,2,True,False,2022-05-21
Id31380,31379,1,145,999,0,True,False,2022-05-24
Id31381,31380,2,116,999,1,True,False,2022-05-27
Id31382,31381,1,500,999,0,True,False,2022-05-17
Id31383,31382,2,141,999,0,True,False,2022-05-29
Id31384,31383,1,68,999,0,True,False,2022-05-08
Id31385,31384,1,346,999,0,True,False,2022-05-11
Id31386,31385,2,131,999,1,True,False,2022-05-24
Id31387,31386,1,220,999,0,True,False,2022-05-31
Id31388,31387,1,181,999,0,True,False,2022-05-25
Id31389,31388,2,756,999,0,True,False,2022-05-16
Id31390,31389,1,309,999,1,True,False,2022-05-03
Id31391,31390,2,91,999,0,True,False,2022-05-07
Id31392,31391,2,323,999,1,True,False,2022-05-25
Id31393,31392,2,82,999,1,True,False,2022-05-02
Id31394,31393,2,316,999,1,True,False,2022-05-17
Id31395,31394,3,283,999,0,True,False,2022-05-31
Id31396,31395,1,133,999,0,True,False,2022-05-15
Id31397,31396,3,120,999,0,True,False,2022-05-24
Id31398,31397,2,189,999,0,True,False,2022-05-07
Id31399,31398,2,127,999,0,True,False,2022-05-18
Id31400,31399,4,251,999,1,True,False,2022-05-18
Id31401,31400,1,754,999,0,True,True,2022-05-06
Id31402,31401,2,84,999,2,True,False,2022-05-05
Id31403,31402,1,320,999,0,True,False,2022-05-28
Id31404,31403,2,222,999,1,True,False,2022-05-31
Id31405,31404,2,554,999,0,True,True,2022-05-17
Id31406,31405,2,302,999,0,True,False,2022-05-15
Id31407,31406,3,239,999,0,True,False,2022-05-23
Id31408,31407,3,396,999,0,True,True,2022-05-16
Id31409,31408,2,250,999,0,True,False,2022-05-21
Id31410,31409,3,167,999,1,True,False,2022-05-15
Id31411,31410,3,136,999,1,True,False,2022-05-06
Id31412,31411,2,322,999,1,True,False,2022-05-30
Id31413,31412,2,97,999,0,True,False,2022-05-31
Id31414,31413,2,206,999,1,True,False,2022-05-13
Id31415,31414,4,51,999,0,True,False,2022-05-11
Id31416,31415,2,281,999,1,True,False,2022-05-26
Id31417,31416,4,17,999,1,True,False,2022-05-31
Id31418,31417,2,825,999,0,True,False,2022-05-09
Id31419,31418,4,62,999,1,True,False,2022-05-11
Id31420,31419,2,253,999,0,True,False,2022-05-19
Id31421,31420,2,487,999,0,True,False,2022-05-27
Id31422,31421,1,155,999,0,True,False,2022-05-08
Id31423,31422,2,96,999,1,True,False,2022-05-12
Id31424,31423,3,311,999,1,True,False,2022-05-04
Id31425,31424,2,90,999,0,True,False,2022-05-20
Id31426,31425,2,402,999,0,True,False,2022-05-21
Id31427,31426,2,22,999,0,True,False,2022-05-21
Id31428,31427,2,89,999,1,True,False,2022-05-27
Id31429,31428,2,228,999,0,True,False,2022-05-27
Id31430,31429,2,350,999,1,True,False,2022-05-07
Id31431,31430,1,175,999,0,True,False,2022-05-02
Id31432,31431,1,549,999,0,True,False,2022-05-20
Id31433,31432,1,133,999,0,True,False,2022-05-15
Id31434,31433,1,160,999,0,True,False,2022-05-17
Id31435,31434,1,192,999,0,True,False,2022-05-08
Id31436,31435,3,103,999,1,True,False,2022-05-05
Id31437,31436,1,765,999,1,True,True,2022-05-31
Id31438,31437,1,88,999,1,True,False,2022-05-17
Id31439,31438,1,422,999,1,True,False,2022-05-22
Id31440,31439,6,74,999,2,True,False,2022-05-05
Id31441,31440,4,149,999,0,True,False,2022-05-17
Id31442,31441,3,70,999,0,True,False,2022-05-27
Id31443,31442,3,87,999,0,True,False,2022-05-02
Id31444,31443,2,233,999,0,True,False,2022-05-23
Id31445,31444,2,28,999,0,True,False,2022-05-09
Id31446,31445,3,346,999,0,True,False,2022-05-11
Id31447,31446,4,172,999,0,True,False,2022-05-05
Id31448,31447,2,523,999,1,True,False,2022-05-31
Id31449,31448,2,147,999,1,True,False,2022-05-16
Id31450,31449,2,265,999,1,True,False,2022-05-09
Id31451,31450,2,57,999,1,True,False,2022-05-22
Id31452,31451,4,246,999,1,True,False,2022-05-10
Id31453,31452,2,82,999,1,True,False,2022-05-22
Id31454,31453,2,328,999,0,True,False,2022-05-26
Id31455,31454,2,151,999,0,True,False,2022-05-07
Id31456,31455,4,85,999,0,True,False,2022-05-12
Id31457,31456,2,345,999,0,True,False,2022-05-30
Id31458,31457,3,168,999,0,True,False,2022-05-10
Id31459,31458,2,239,999,0,True,False,2022-05-07
Id31460,31459,2,169,999,0,True,False,2022-05-04
Id31461,31460,2,358,999,1,True,False,2022-05-24
Id31462,31461,2,116,999,2,True,False,2022-05-12
Id31463,31462,2,222,999,1,True,False,2022-05-24
Id31464,31463,3,1489,999,0,True,True,2022-05-27
Id31465,31464,2,349,999,1,True,False,2022-05-29
Id31466,31465,2,102,999,0,True,False,2022-05-30
Id31467,31466,2,593,999,1,True,False,2022-05-17
Id31468,31467,2,1347,999,1,True,True,2022-05-25
Id31469,31468,2,69,999,0,True,False,2022-05-22
Id31470,31469,2,307,999,0,True,False,2022-05-04
Id31471,31470,2,242,999,2,True,False,2022-05-25
Id31472,31471,3,143,999,1,True,False,2022-05-09
Id31473,31472,3,129,999,0,True,False,2022-05-20
Id31474,31473,3,320,999,0,True,False,2022-05-29
Id31475,31474,2,290,999,0,True,False,2022-05-26
Id31476,31475,2,206,999,0,True,False,2022-05-21
Id31477,31476,4,270,999,1,True,False,2022-05-22
Id31478,31477,3,1369,999,0,True,False,2022-05-13
Id31479,31478,3,456,999,0,True,False,2022-05-07
Id31480,31479,3,17,999,2,True,False,2022-05-13
Id31481,31480,2,231,999,1,True,False,2022-05-18
Id31482,31481,3,293,999,0,True,False,2022-05-26
Id31483,31482,2,215,999,2,True,False,2022-05-06
Id31484,31483,4,273,999,0,True,False,2022-05-26
Id31485,31484,2,804,9,1,True,False,2022-05-06
Id31486,31485,3,606,999,0,True,False,2022-05-14
Id31487,31486,3,142,999,0,True,False,2022-05-23
Id31488,31487,3,217,999,1,True,False,2022-05-09
Id31489,31488,2,261,999,0,True,False,2022-05-14
Id31490,31489,3,309,999,1,True,False,2022-05-12
Id31491,31490,2,232,999,1,True,False,2022-05-23
Id31492,31491,4,152,999,1,True,False,2022-05-13
Id31493,31492,3,335,999,0,True,False,2022-05-29
Id31494,31493,4,437,999,1,True,False,2022-05-19
Id31495,31494,3,167,999,0,True,False,2022-05-26
Id31496,31495,2,140,999,0,True,False,2022-05-29
Id31497,31496,3,458,999,0,True,False,2022-05-17
Id31498,31497,3,91,999,0,True,False,2022-05-10
Id31499,31498,3,284,999,0,True,False,2022-05-23
Id31500,31499,3,185,999,0,True,False,2022-05-25
Id31501,31500,3,77,999,0,True,False,2022-05-22
Id31502,31501,2,467,999,0,True,False,2022-05-03
Id31503,31502,8,187,999,0,True,False,2022-05-17
Id31504,31503,4,1074,999,1,True,True,2022-05-31
Id31505,31504,2,97,999,0,True,False,2022-05-11
Id31506,31505,2,362,999,1,True,False,2022-05-14
Id31507,31506,2,445,999,1,True,False,2022-05-21
Id31508,31507,2,227,999,0,True,False,2022-05-08
Id31509,31508,3,281,999,1,True,False,2022-05-08
Id31510,31509,2,667,999,0,True,True,2022-05-28
Id31511,31510,2,686,999,0,True,True,2022-05-24
Id31512,31511,3,157,999,1,True,False,2022-05-28
Id31513,31512,6,22,999,0,True,False,2022-05-10
Id31514,31513,2,276,999,0,True,False,2022-05-31
Id31515,31514,6,232,999,0,True,False,2022-05-09
Id31516,31515,2,117,999,0,True,False,2022-05-17
Id31517,31516,2,232,999,1,True,False,2022-05-21
Id31518,31517,3,940,999,0,True,False,2022-05-01
Id31519,31518,2,337,999,0,True,False,2022-05-12
Id31520,31519,5,361,999,1,True,False,2022-05-06
Id31521,31520,2,796,999,0,True,False,2022-05-16
Id31522,31521,3,606,999,0,True,True,2022-05-21
Id31523,31522,2,31,999,1,True,False,2022-05-30
Id31524,31523,5,55,999,0,True,False,2022-05-13
Id31525,31524,2,86,999,0,True,False,2022-05-26
Id31526,31525,2,219,999,0,True,False,2022-05-16
Id31527,31526,5,25,999,1,True,False,2022-05-02
Id31528,31527,2,210,999,0,True,False,2022-05-29
Id31529,31528,5,16,999,0,True,False,2022-05-02
Id31530,31529,2,113,999,0,True,False,2022-05-14
Id31531,31530,2,315,999,0,True,False,2022-05-28
Id31532,31531,3,343,999,0,True,False,2022-05-07
Id31533,31532,4,175,999,0,True,False,2022-05-05
Id31534,31533,1,82,999,0,True,False,2022-05-09
Id31535,31534,3,270,999,0,True,False,2022-05-08
Id31536,31535,4,83,999,0,True,False,2022-05-11
Id31537,31536,4,57,999,0,True,False,2022-05-16
Id31538,31537,5,124,999,0,True,False,2022-05-12
Id31539,31538,1,240,999,0,True,False,2022-05-03
Id31540,31539,1,413,999,0,True,False,2022-05-08
Id31541,31540,3,755,999,1,True,False,2022-05-07
Id31542,31541,1,106,999,1,True,False,2022-05-18
Id31543,31542,1,187,999,0,True,False,2022-05-02
Id31544,31543,1,633,999,0,True,False,2022-05-21
Id31545,31544,1,247,999,1,True,False,2022-05-26
Id31546,31545,1,370,999,0,True,False,2022-05-18
Id31547,31546,1,205,999,0,True,False,2022-05-27
Id31548,31547,1,51,999,1,True,False,2022-05-18
Id31549,31548,1,195,999,0,True,False,2022-05-31
Id31550,31549,1,157,999,1,True,False,2022-05-08
Id31551,31550,3,531,999,0,True,False,2022-05-15
Id31552,31551,1,512,999,0,True,False,2022-05-12
Id31553,31552,1,155,999,0,True,False,2022-05-26
Id31554,31553,1,263,999,0,True,False,2022-05-18
Id31555,31554,1,204,999,0,True,False,2022-05-02
Id31556,31555,1,98,999,2,True,False,2022-05-07
Id31557,31556,1,82,999,0,True,False,2022-05-09
Id31558,31557,1,31,999,1,True,False,2022-05-29
Id31559,31558,1,923,999,0,True,True,2022-05-26
Id31560,31559,1,92,999,0,True,False,2022-05-27
Id31561,31560,1,47,999,0,True,False,2022-05-08
Id31562,31561,11,22,999,0,True,False,2022-05-09
Id31563,31562,1,149,999,1,True,False,2022-05-10
Id31564,31563,1,98,999,0,True,False,2022-05-21
Id31565,31564,6,62,999,1,True,False,2022-05-16
Id31566,31565,1,203,999,0,True,False,2022-05-23
Id31567,31566,1,689,999,0,True,False,2022-05-20
Id31568,31567,1,102,999,0,True,False,2022-05-20
Id31569,31568,1,191,999,1,True,False,2022-05-07
Id31570,31569,1,27,999,1,True,False,2022-05-26
Id31571,31570,1,203,999,0,True,False,2022-05-21
Id31572,31571,1,277,999,0,True,False,2022-05-01
Id31573,31572,1,722,999,0,True,False,2022-05-27
Id31574,31573,1,449,999,0,True,False,2022-05-28
Id31575,31574,1,224,999,0,True,False,2022-05-02
Id31576,31575,1,189,999,0,True,False,2022-05-19
Id31577,31576,1,45,999,1,True,False,2022-05-17
Id31578,31577,1,248,999,0,True,False,2022-05-03
Id31579,31578,1,127,999,0,True,False,2022-05-12
Id31580,31579,2,189,999,0,True,False,2022-05-19
Id31581,31580,1,549,999,0,True,False,2022-05-10
Id31582,31581,1,104,999,1,True,False,2022-05-31
Id31583,31582,3,85,999,0,True,False,2022-05-24
Id31584,31583,1,252,999,0,True,False,2022-05-06
Id31585,31584,1,121,999,1,True,False,2022-05-04
Id31586,31585,1,197,999,0,True,False,2022-05-12
Id31587,31586,1,348,999,0,True,False,2022-05-27
Id31588,31587,5,265,999,1,True,False,2022-05-05
Id31589,31588,1,333,999,1,True,False,2022-05-01
Id31590,31589,1,25,999,0,True,False,2022-05-22
Id31591,31590,1,623,10,1,True,True,2022-05-08
Id31592,31591,1,84,999,0,True,False,2022-05-28
Id31593,31592,1,131,999,0,True,False,2022-05-24
Id31594,31593,1,132,999,1,True,False,2022-05-14
Id31595,31594,1,104,999,1,True,False,2022-05-18
Id31596,31595,1,19,999,1,True,False,2022-05-24
Id31597,31596,1,187,999,0,True,False,2022-05-12
Id31598,31597,1,197,999,0,True,False,2022-05-27
Id31599,31598,1,50,999,0,True,False,2022-05-17
Id31600,31599,1,201,999,0,True,False,2022-05-22
Id31601,31600,2,171,999,0,True,False,2022-05-19
Id31602,31601,1,63,999,0,True,False,2022-05-27
Id31603,31602,4,183,999,0,True,False,2022-05-11
Id31604,31603,1,113,999,0,True,False,2022-05-24
Id31605,31604,2,317,999,0,True,False,2022-05-16
Id31606,31605,1,329,6,1,True,False,2022-05-01
Id31607,31606,1,95,999,0,True,False,2022-05-17
Id31608,31607,3,144,999,0,True,False,2022-05-27
Id31609,31608,1,1957,999,0,True,False,2022-05-01
Id31610,31609,1,556,999,0,True,False,2022-05-18
Id31611,31610,1,49,999,0,True,False,2022-05-06
Id31612,31611,1,393,999,1,True,False,2022-05-25
Id31613,31612,1,383,999,0,True,False,2022-05-13
Id31614,31613,8,141,999,0,True,False,2022-05-14
Id31615,31614,1,70,999,1,True,False,2022-05-10
Id31616,31615,4,327,999,0,True,False,2022-05-11
Id31617,31616,1,375,999,0,True,False,2022-05-31
Id31618,31617,1,101,999,0,True,False,2022-05-03
Id31619,31618,1,46,999,0,True,False,2022-05-17
Id31620,31619,1,146,999,1,True,False,2022-05-14
Id31621,31620,1,184,999,1,True,False,2022-05-08
Id31622,31621,1,176,999,0,True,False,2022-05-30
Id31623,31622,2,148,999,1,True,False,2022-05-23
Id31624,31623,1,429,999,1,True,False,2022-05-17
Id31625,31624,1,213,999,0,True,False,2022-05-28
Id31626,31625,1,402,999,0,True,False,2022-05-01
Id31627,31626,1,155,999,1,True,False,2022-05-09
Id31628,31627,1,130,999,0,True,False,2022-05-17
